Time,Engine speed,Desired Lambda,02 Correction,Boost actual,Boost requested,Boost duty,Intake temp,TPS,Timing advance,Knock cyl 1,Knock cyl 2,Knock cyl 3,Knock cyl 4,Engine Load,Engine load spec.,Mass air flow,Coolant temp,Battery voltage,Injection time,Actual Lambda,Actual torque
12:56:22:5474,920.00,1.00,-0.78,990.00,480.00,1.96,54.00,4.71,-0.75,0.00,0.00,0.00,0.00,28.57,94.74,5.26,96.00,13.35,1.53,0.99
12:56:23:0765,920.00,1.00,-0.78,990.00,480.00,1.96,54.00,4.71,-2.25,0.00,0.00,0.00,0.00,28.57,94.74,5.32,96.00,13.35,1.53,1.00
12:56:23:5668,920.00,1.00,-0.78,990.00,480.00,1.96,54.00,4.71,-0.75,0.00,0.00,0.00,0.00,29.32,94.74,5.18,96.00,13.44,1.53,1.00
12:56:24:0697,920.00,1.00,-0.39,990.00,480.00,1.96,54.00,4.71,-2.25,0.00,0.00,0.00,0.00,28.57,94.74,5.24,96.00,13.35,1.53,1.00
12:56:24:5838,920.00,1.00,-0.39,990.00,480.00,1.96,54.00,4.71,-1.50,0.00,0.00,0.00,0.00,29.32,94.74,5.26,96.00,13.35,1.53,1.00
12:56:25:0888,920.00,1.00,0.00,990.00,480.00,1.96,55.00,4.71,-0.75,0.00,0.00,0.00,0.00,29.32,94.74,5.29,96.00,13.44,1.53,1.00
12:56:25:5876,920.00,1.00,0.00,990.00,480.00,1.96,55.00,4.71,-2.25,0.00,0.00,0.00,0.00,28.57,94.74,5.24,96.00,13.35,1.53,1.02
12:56:26:0867,920.00,1.00,0.78,990.00,480.00,1.96,55.00,4.71,0.00,0.00,0.00,0.00,0.00,29.32,94.74,5.29,96.00,13.35,1.53,1.02
12:56:26:5867,920.00,1.00,1.17,990.00,480.00,1.96,55.00,4.71,-1.50,0.00,0.00,0.00,0.00,29.32,94.74,5.15,96.00,13.44,1.53,1.01
12:56:27:0819,920.00,1.00,1.56,990.00,480.00,1.96,55.00,4.71,-2.25,0.00,0.00,0.00,0.00,29.32,94.74,5.24,96.00,13.35,1.53,1.02
12:56:27:5783,920.00,1.00,1.95,990.00,480.00,1.96,55.00,4.71,-2.25,0.00,0.00,0.00,0.00,29.32,94.74,5.26,96.00,13.35,1.53,1.01
12:56:28:0793,920.00,1.00,1.95,990.00,490.00,1.96,55.00,4.71,-2.25,0.00,0.00,0.00,0.00,29.32,94.74,5.18,96.00,13.35,1.53,1.01
12:56:28:6067,920.00,1.00,2.34,990.00,490.00,1.96,55.00,4.71,-1.50,0.00,0.00,0.00,0.00,29.32,94.74,5.15,96.00,13.35,1.53,1.01
12:56:29:1079,920.00,1.00,2.73,990.00,490.00,1.96,55.00,4.71,0.75,0.00,0.00,0.00,0.00,29.32,94.74,5.24,96.00,13.44,1.53,1.02
12:56:29:6229,920.00,1.00,3.52,990.00,490.00,1.96,55.00,4.71,-0.75,0.00,0.00,0.00,0.00,29.32,94.74,5.21,97.00,13.44,1.53,1.02
12:56:30:1182,920.00,1.00,3.91,990.00,480.00,1.96,55.00,4.71,-0.75,0.00,0.00,0.00,0.00,29.32,94.74,5.15,97.00,13.44,1.53,1.02
12:56:30:6255,920.00,1.00,3.91,990.00,490.00,1.96,55.00,4.71,0.00,0.00,0.00,0.00,0.00,29.32,94.74,5.18,97.00,13.54,1.53,1.01
12:56:31:1350,920.00,1.00,4.30,990.00,480.00,1.96,56.00,4.71,-1.50,0.00,0.00,0.00,0.00,29.32,94.74,5.15,97.00,13.35,1.53,1.01
12:56:31:6513,920.00,1.00,4.69,990.00,480.00,1.96,56.00,4.71,-0.75,0.00,0.00,0.00,0.00,29.32,94.74,5.10,97.00,13.44,1.53,1.01
12:56:32:1440,920.00,1.00,5.08,990.00,570.00,1.96,56.00,4.71,-0.75,0.00,0.00,0.00,0.00,29.32,94.74,5.04,97.00,13.44,1.53,1.01
12:56:32:6547,960.00,1.00,5.47,990.00,630.00,1.96,56.00,6.27,3.00,0.00,0.00,0.00,0.00,37.59,94.74,7.19,97.00,13.25,1.53,0.98
12:56:33:1474,840.00,1.00,3.52,990.00,880.00,1.96,56.00,7.45,4.50,0.00,0.00,0.00,0.00,51.88,94.74,8.07,97.00,13.16,1.79,1.01
12:56:33:6679,720.00,1.00,5.86,1000.00,1070.00,1.96,56.00,10.20,-1.50,0.00,0.00,0.00,0.00,63.91,94.74,9.07,97.00,13.25,2.30,1.03
12:56:34:1812,920.00,1.00,7.03,1010.00,880.00,1.96,56.00,17.25,-9.00,0.00,0.00,0.00,0.00,66.17,98.50,13.95,97.00,13.35,2.81,0.93
12:56:34:6602,1280.00,1.00,0.78,1040.00,800.00,1.96,55.00,13.33,1.50,0.00,0.00,0.00,0.00,55.64,136.84,15.87,97.00,13.35,2.04,1.01
12:56:35:1623,1600.00,1.00,5.47,1050.00,810.00,1.96,55.00,12.55,11.25,0.00,0.00,0.00,0.00,47.37,161.65,17.12,97.00,13.44,1.53,0.95
12:56:35:6739,1920.00,1.00,-0.39,1060.00,890.00,1.96,54.00,13.73,14.25,0.00,0.00,0.00,0.00,44.36,167.67,18.51,97.00,13.35,1.28,0.96
12:56:36:1650,2200.00,1.00,-1.56,1070.00,920.00,1.96,54.00,16.08,15.00,0.00,0.00,0.00,0.00,44.36,166.92,21.97,97.00,13.35,1.28,0.99
12:56:36:6979,2520.00,1.00,0.00,1110.00,930.00,1.96,54.00,18.04,15.75,0.00,0.00,0.00,0.00,45.86,162.41,26.36,97.00,13.44,1.53,1.01
12:56:37:1997,2920.00,1.00,3.13,1160.00,940.00,1.96,54.00,19.61,15.75,0.00,0.00,0.00,0.00,47.37,161.65,31.91,97.00,13.44,1.53,1.01
12:56:37:7128,3280.00,1.00,4.30,1230.00,930.00,1.96,53.00,19.61,16.50,0.00,0.00,0.00,0.00,47.37,160.90,36.10,97.00,13.44,1.53,0.99
12:56:38:2192,3600.00,1.00,3.13,1290.00,1050.00,1.96,52.00,19.22,17.25,0.00,0.00,0.00,0.00,49.62,159.40,37.33,97.00,13.44,1.53,1.05
12:56:38:7172,3960.00,1.00,4.69,1480.00,1010.00,1.96,52.00,21.96,27.00,0.00,0.00,0.00,0.00,58.65,176.69,56.41,97.00,13.54,2.04,0.97
12:56:39:2324,4360.00,1.00,2.34,1560.00,850.00,1.96,51.00,20.78,29.25,0.00,0.00,0.00,0.00,55.64,172.93,55.16,97.00,13.35,1.79,0.99
12:56:39:7369,4400.00,1.05,0.00,1230.00,330.00,1.96,51.00,8.63,-2.25,0.00,0.00,0.00,0.00,17.29,178.95,7.54,96.00,13.54,0.00,1.99
12:56:40:2374,3480.00,1.00,0.00,1110.00,290.00,1.96,50.00,8.24,-3.75,0.00,0.00,0.00,0.00,16.54,191.73,11.60,96.00,13.54,0.00,1.99
12:56:40:7220,2840.00,1.00,0.00,1090.00,530.00,1.96,50.00,12.55,14.25,0.00,0.00,0.00,0.00,33.83,191.73,19.23,96.00,13.54,1.53,0.95
12:56:41:2159,2640.00,1.00,-2.73,1080.00,670.00,1.96,50.00,13.73,15.00,0.00,0.00,0.00,0.00,38.35,191.73,20.94,96.00,13.54,1.53,0.98
12:56:41:7263,2720.00,1.00,-2.34,1100.00,840.00,1.96,50.00,15.69,15.00,0.00,0.00,0.00,0.00,42.86,183.46,26.25,96.00,13.44,1.53,0.99
12:56:42:2444,2840.00,1.00,0.00,1130.00,950.00,1.96,50.00,18.04,15.75,0.00,0.00,0.00,0.00,45.86,164.66,29.60,96.00,13.54,1.53,1.02
12:56:42:7461,2960.00,1.00,1.95,1180.00,960.00,1.96,51.00,19.22,15.75,0.00,0.00,0.00,0.00,48.87,164.66,33.11,96.00,13.54,1.53,1.00
12:56:43:2377,3080.00,1.00,2.73,1220.00,950.00,1.96,51.00,19.61,15.00,0.00,0.00,0.00,0.00,50.38,164.66,36.29,96.00,13.44,1.79,1.00
12:56:43:7381,3200.00,1.00,3.91,1250.00,950.00,1.96,50.00,18.82,16.50,0.00,0.00,0.00,0.00,48.12,163.91,35.46,96.00,13.35,1.53,0.99
12:56:44:2570,3320.00,1.00,4.69,1240.00,810.00,1.96,50.00,16.86,18.00,0.00,0.00,0.00,0.00,39.85,163.16,35.63,96.00,13.54,1.53,1.01
12:56:44:7775,3400.00,1.00,5.47,1190.00,810.00,1.96,50.00,15.29,21.00,0.00,0.00,0.00,0.00,37.59,163.16,26.44,96.00,13.44,1.28,0.98
12:56:45:2780,3440.00,1.00,1.56,1170.00,780.00,1.96,50.00,15.29,21.00,0.00,0.00,0.00,0.00,36.09,163.16,26.69,95.00,13.44,1.28,0.95
12:56:45:7967,3520.00,1.00,-1.95,1150.00,780.00,1.96,50.00,15.69,21.75,0.00,0.00,0.00,0.00,36.09,162.41,27.00,95.00,13.35,1.28,0.97
12:56:46:3062,3560.00,1.00,-3.13,1170.00,720.00,1.96,50.00,16.08,27.75,0.00,0.00,0.00,0.00,37.59,180.45,29.16,95.00,13.25,1.28,0.97
12:56:46:8075,3600.00,1.00,-5.47,1170.00,800.00,1.96,50.00,15.69,21.75,0.00,0.00,0.00,0.00,35.34,161.65,28.05,95.00,13.44,1.28,0.99
12:56:47:3379,3640.00,1.00,-3.91,1170.00,800.00,1.96,50.00,16.47,21.75,0.00,0.00,0.00,0.00,37.59,161.65,29.02,95.00,13.35,1.28,1.00
12:56:47:8521,3720.00,1.00,-2.34,1150.00,370.00,1.96,50.00,13.33,6.00,0.00,0.00,0.00,0.00,18.80,172.18,27.20,95.00,13.35,1.28,0.93
12:56:48:3584,3200.00,1.00,-10.55,1080.00,290.00,1.96,50.00,7.84,-3.75,0.00,0.00,0.00,0.00,18.05,191.73,9.48,95.00,13.44,0.51,1.01
12:56:48:8662,2600.00,1.00,-5.47,1040.00,510.00,1.96,51.00,10.98,13.50,0.00,0.00,0.00,0.00,32.33,191.73,12.45,95.00,13.54,1.02,1.05
