Time,Engine speed,Desired Lambda,02 Correction,Boost actual,Boost requested,Boost duty,Intake temp,TPS,Timing advance,Knock cyl 1,Knock cyl 2,Knock cyl 3,Knock cyl 4,Engine Load,Engine load spec.,Mass air flow,Coolant temp,Battery voltage,Injection time,Actual Lambda,Actual torque
18:02:54:7989,3520.00,1.00,0.39,2.90,4.06,1.96,25.00,20.39,19.50,0.00,0.00,0.00,0.00,54.14,169.92,35.10,92.00,13.91,1.53,0.99
18:02:55:3145,3520.00,1.00,3.91,3.63,3.77,1.96,25.00,45.10,16.50,0.00,0.00,0.00,0.00,96.99,177.44,71.65,92.00,13.91,3.06,0.99
18:02:55:8614,3600.00,0.85,2.73,11.46,16.24,96.47,24.00,64.31,14.25,0.00,0.00,0.00,0.00,128.57,177.44,85.19,92.00,13.91,3.32,0.93
18:02:56:4239,3680.00,0.80,3.91,14.94,16.10,82.75,25.00,95.69,2.25,0.00,0.00,0.00,0.00,168.42,177.44,143.17,92.00,13.91,7.14,0.77
18:02:56:9551,3800.00,0.78,0.00,16.24,15.95,85.10,24.00,100.00,3.00,0.00,0.00,0.00,0.00,172.18,176.69,139.85,92.00,13.91,6.38,0.77
18:02:57:5176,3920.00,0.78,-1.56,16.24,15.95,85.88,25.00,100.00,3.00,0.00,0.00,0.00,0.00,173.68,176.69,145.92,92.00,13.82,6.63,0.77
18:02:58:0488,4040.00,0.77,-2.34,16.10,15.81,87.06,25.00,100.00,4.50,0.00,0.00,0.00,0.00,172.18,176.69,149.95,92.00,13.82,6.63,0.77
18:02:58:5645,4160.00,0.77,-2.34,15.81,15.81,88.24,25.00,100.00,4.50,0.00,0.00,0.00,0.00,172.93,177.44,155.06,92.00,13.91,6.63,0.77
18:02:59:1270,4280.00,0.77,-2.34,15.81,15.81,89.80,26.00,100.00,4.50,0.00,0.00,0.00,0.00,172.18,177.44,158.77,93.00,13.91,6.63,0.77
18:02:59:6739,4400.00,0.77,-1.95,15.37,15.81,90.98,26.00,100.00,5.25,0.00,0.00,0.00,0.00,172.93,177.44,162.71,93.00,13.82,6.63,0.76
18:03:00:2207,4480.00,0.77,-1.56,15.37,15.66,93.73,26.00,100.00,6.00,0.00,0.00,0.00,0.00,171.43,176.69,164.10,93.00,13.91,6.63,0.77
18:03:00:7644,4600.00,0.77,-1.95,15.08,15.66,95.29,27.00,100.00,6.00,0.00,0.00,0.00,0.00,168.42,175.94,167.37,93.00,13.82,6.63,0.76
18:03:01:3425,4680.00,0.77,-1.56,14.79,15.52,96.47,27.00,100.00,6.00,0.00,0.00,0.00,0.00,166.17,175.19,165.74,93.00,13.82,6.38,0.77
18:03:01:8581,4760.00,0.77,-1.56,14.21,15.52,96.47,27.00,100.00,7.50,0.00,0.00,0.00,0.00,164.66,174.44,167.24,93.00,13.91,6.38,0.77
18:03:02:4050,4840.00,0.78,-1.17,14.07,15.23,96.47,28.00,100.00,8.25,0.00,0.00,0.00,0.00,163.16,173.68,168.13,93.00,13.91,6.12,0.78
18:03:02:9987,4920.00,0.78,-1.17,13.78,15.08,96.47,28.00,100.00,8.25,0.00,0.00,0.00,0.00,160.90,172.93,173.31,93.00,13.82,6.12,0.77
18:03:03:5144,5040.00,0.78,-1.17,13.49,14.79,96.47,29.00,100.00,9.75,0.00,0.00,0.00,0.00,158.65,171.43,170.04,93.00,13.91,5.87,0.78
18:03:04:0456,5120.00,0.78,-1.56,13.34,14.50,96.47,29.00,100.00,9.75,0.00,0.00,0.00,0.00,157.14,169.17,172.35,93.00,13.82,5.87,0.77
18:03:04:5925,5160.00,0.78,-1.56,13.20,14.21,96.47,30.00,100.00,9.75,0.00,0.00,0.00,0.00,156.39,167.67,173.60,93.00,13.91,5.87,0.78
18:03:05:1394,5240.00,0.79,-2.73,12.91,13.92,96.47,30.00,100.00,10.50,0.00,0.00,0.00,0.00,155.64,165.41,174.48,93.00,13.91,5.87,0.78
18:03:05:7019,5320.00,0.79,-1.95,12.76,13.63,96.47,30.00,100.00,10.50,0.00,0.00,0.00,0.00,151.88,163.16,174.85,93.00,13.82,5.61,0.79
18:03:06:2487,5400.00,0.79,-1.56,12.76,13.34,96.47,30.00,100.00,11.25,0.00,0.00,0.00,0.00,151.13,162.41,175.56,93.00,13.91,5.61,0.78
18:03:06:7644,5440.00,0.79,-1.56,12.47,13.20,96.47,31.00,100.00,11.25,0.00,0.00,0.00,0.00,148.87,160.15,172.70,93.00,13.91,5.61,0.79
18:03:07:2956,5520.00,0.79,-1.95,12.04,13.05,93.33,31.00,100.00,12.75,0.00,0.00,0.00,0.00,146.62,157.89,176.43,93.00,13.82,5.61,0.79
18:03:07:8425,5600.00,0.80,-2.73,11.89,12.47,95.29,31.00,100.00,12.75,0.00,0.00,0.00,0.00,147.37,155.64,176.43,93.00,13.91,5.36,0.79
18:03:08:3581,5640.00,0.80,-2.34,11.75,12.33,96.47,32.00,100.00,13.50,0.00,0.00,0.00,0.00,147.37,153.38,175.29,93.00,13.91,5.36,0.79
18:03:08:9050,5720.00,0.80,-2.73,11.75,12.04,96.08,32.00,100.00,14.25,0.00,0.00,0.00,0.00,145.86,151.13,180.06,93.00,13.82,5.36,0.80
18:03:09:4518,5800.00,0.80,-2.34,11.46,11.60,95.29,32.00,100.00,14.25,0.00,0.00,0.00,0.00,144.36,148.87,179.32,93.00,13.82,5.36,0.79
