Time,Engine speed,Desired Lambda,02 Correction,Boost actual,Boost requested,Boost duty,Intake temp,TPS,Timing advance,Knock cyl 1,Knock cyl 2,Knock cyl 3,Knock cyl 4,Engine Load,Engine load spec.,Mass air flow,Coolant temp,Battery voltage,Injection time,Actual Lambda,Actual torque
12:45:48:6861,1240.00,1.00,-1.56,1000.00,590.00,1.96,51.00,7.06,13.50,0.00,0.00,0.00,0.00,30.83,121.05,7.68,93.00,13.54,1.53,0.98
12:45:49:2041,1240.00,1.00,-1.17,1000.00,610.00,1.96,51.00,7.06,14.25,0.00,0.00,0.00,0.00,32.33,122.56,8.31,93.00,13.82,1.53,0.98
12:45:49:7079,1280.00,1.00,-2.34,1000.00,670.00,1.96,51.00,7.45,14.25,0.00,0.00,0.00,0.00,33.83,124.06,8.60,93.00,13.72,1.28,1.01
12:45:50:2152,1280.00,1.00,-0.39,1000.00,730.00,1.96,51.00,8.24,14.25,0.00,0.00,0.00,0.00,36.84,126.32,9.32,93.00,13.72,1.53,0.98
12:45:50:7298,1320.00,1.00,-1.95,1010.00,840.00,1.96,51.00,10.20,13.50,0.00,0.00,0.00,0.00,42.11,128.57,11.14,93.00,13.72,1.53,1.00
12:45:51:2269,1360.00,1.00,0.78,1010.00,830.00,1.96,51.00,11.37,12.00,0.00,0.00,0.00,0.00,45.86,132.33,13.62,93.00,13.63,1.79,1.01
12:45:51:7393,1400.00,1.00,2.34,1020.00,820.00,1.96,51.00,11.37,12.00,0.00,0.00,0.00,0.00,45.86,136.09,14.21,93.00,13.72,1.79,1.01
12:45:52:2549,1440.00,1.00,3.52,1030.00,800.00,1.96,50.00,11.37,12.00,0.00,0.00,0.00,0.00,45.11,139.85,14.35,93.00,13.72,1.79,0.99
12:45:52:7571,1480.00,1.00,3.52,1030.00,680.00,1.96,50.00,11.37,12.00,0.00,0.00,0.00,0.00,42.11,142.86,14.76,94.00,13.72,1.79,0.98
12:45:53:2791,1400.00,1.00,1.17,1020.00,310.00,1.96,50.00,3.92,-3.75,0.00,0.00,0.00,0.00,17.29,141.35,3.87,94.00,13.72,0.77,0.95
12:45:53:7881,1400.00,1.00,0.78,1010.00,290.00,1.96,50.00,3.92,-11.25,0.00,0.00,0.00,0.00,17.29,127.07,4.55,94.00,13.63,0.77,0.96
12:45:54:2863,1160.00,1.00,0.39,1010.00,330.00,1.96,50.00,3.53,-13.50,0.00,0.00,0.00,0.00,17.29,106.77,3.96,94.00,13.63,0.77,1.00
12:45:54:8009,960.00,1.00,1.17,990.00,1110.00,96.47,51.00,4.31,-0.75,0.00,0.00,0.00,0.00,39.85,96.99,4.58,94.00,13.63,1.02,0.99
12:45:55:2992,1000.00,1.00,3.52,1020.00,1070.00,96.47,51.00,19.22,-16.50,0.00,0.00,0.00,0.00,72.18,100.75,15.14,94.00,13.63,3.57,0.95
12:45:55:8168,1080.00,1.00,-0.78,1050.00,1120.00,1.96,50.00,20.78,-6.75,0.00,0.00,0.00,0.00,74.44,106.77,17.45,94.00,13.44,3.06,0.97
12:45:56:3346,1160.00,1.00,-1.17,1070.00,1110.00,1.96,50.00,21.57,0.75,0.00,0.00,0.00,0.00,75.19,114.29,19.20,94.00,13.63,2.81,0.98
12:45:56:8281,1240.00,1.00,-1.17,1090.00,1100.00,1.96,49.00,22.35,0.75,0.00,0.00,0.00,0.00,75.94,121.80,20.59,94.00,13.63,2.81,1.00
12:45:57:3430,1320.00,1.00,0.39,1080.00,790.00,1.96,48.00,12.55,4.50,0.00,0.00,0.00,0.00,54.14,130.08,13.54,94.00,13.63,2.30,0.99
12:45:57:8479,1360.00,1.00,0.39,1060.00,840.00,1.96,48.00,10.59,11.25,0.00,0.00,0.00,0.00,45.86,134.59,13.45,94.00,13.72,1.79,0.99
12:45:58:3266,1400.00,1.00,1.95,1050.00,890.00,1.96,48.00,10.59,12.00,0.00,0.00,0.00,0.00,46.62,137.59,13.54,94.00,13.72,1.79,1.00
12:45:58:8367,1440.00,1.00,3.13,1060.00,980.00,1.96,48.00,14.12,9.75,0.00,0.00,0.00,0.00,54.89,141.35,16.89,94.00,13.63,1.79,0.98
12:45:59:3211,1480.00,1.00,3.52,1070.00,990.00,1.96,48.00,16.08,8.25,0.00,0.00,0.00,0.00,57.14,146.62,18.95,94.00,13.72,2.04,0.99
12:45:59:8381,1560.00,1.00,3.52,1080.00,1030.00,1.96,48.00,17.25,7.50,0.00,0.00,0.00,0.00,59.40,151.13,19.78,94.00,13.72,2.04,0.98
12:46:00:3399,1600.00,1.00,3.13,1090.00,1040.00,1.96,48.00,18.43,6.75,0.00,0.00,0.00,0.00,60.15,156.39,21.48,94.00,13.72,2.04,0.98
12:46:00:8373,1680.00,1.00,1.95,1110.00,1050.00,1.96,48.00,19.61,5.25,0.00,0.00,0.00,0.00,63.16,160.90,23.77,94.00,13.82,2.30,0.98
12:46:01:3368,1720.00,1.00,1.17,1130.00,1090.00,1.96,47.00,20.39,4.50,0.00,0.00,0.00,0.00,66.17,161.65,23.88,95.00,13.72,2.30,0.99
12:46:01:8369,1760.00,1.00,1.17,1140.00,1080.00,1.96,47.00,21.18,4.50,0.00,0.00,0.00,0.00,67.67,162.41,26.00,95.00,13.72,2.30,0.99
12:46:02:3471,1800.00,1.00,1.17,1150.00,1090.00,1.96,46.00,21.18,4.50,0.00,0.00,0.00,0.00,67.67,162.41,26.25,95.00,13.63,2.30,0.98
12:46:02:8624,1800.00,1.00,0.39,1160.00,1090.00,1.96,45.00,21.18,4.50,0.00,0.00,0.00,0.00,67.67,163.16,26.91,95.00,13.72,2.30,0.99
12:46:03:3571,1840.00,1.00,1.56,1160.00,1090.00,1.96,45.00,20.78,4.50,0.00,0.00,0.00,0.00,66.92,163.91,27.39,95.00,13.72,2.30,0.98
12:46:03:8506,1880.00,1.00,0.39,1160.00,1100.00,1.96,45.00,20.78,4.50,0.00,0.00,0.00,0.00,66.92,163.91,27.28,95.00,13.72,2.30,0.99
12:46:04:3550,1880.00,1.00,1.56,1180.00,1170.00,1.96,45.00,23.53,3.75,0.00,0.00,0.00,0.00,73.68,163.91,30.19,95.00,13.72,2.55,0.98
12:46:04:8567,1920.00,1.00,0.00,1210.00,1170.00,1.96,45.00,24.31,3.00,0.00,0.00,0.00,0.00,75.94,163.91,32.51,95.00,13.63,2.55,0.98
12:46:05:3553,1960.00,1.00,0.00,1230.00,1150.00,1.96,45.00,23.53,3.75,0.00,0.00,0.00,0.00,75.94,164.66,33.74,95.00,13.63,2.55,0.98
12:46:05:8364,2000.00,1.00,-0.39,1240.00,1100.00,1.96,45.00,22.35,5.25,0.00,0.00,0.00,0.00,74.44,166.92,32.80,95.00,13.72,2.55,0.99
12:46:06:3588,2040.00,1.00,0.00,1180.00,1110.00,1.96,45.00,21.57,7.50,0.00,0.00,0.00,0.00,66.92,168.42,29.86,95.00,13.72,2.30,0.99
12:46:06:8676,2080.00,1.00,1.17,1160.00,1100.00,1.96,45.00,21.96,7.50,0.00,0.00,0.00,0.00,66.17,169.92,30.19,95.00,13.72,2.30,0.98
12:46:07:3656,2080.00,1.00,1.56,1160.00,1120.00,1.96,45.00,22.75,7.50,0.00,0.00,0.00,0.00,66.92,171.43,30.17,95.00,13.63,2.30,0.98
12:46:07:8819,2120.00,1.00,1.95,1210.00,1140.00,1.96,45.00,22.35,6.75,0.00,0.00,0.00,0.00,69.92,172.93,33.66,95.00,13.72,2.30,0.98
12:46:08:3895,2160.00,1.00,1.95,1230.00,1160.00,1.96,45.00,23.14,6.75,0.00,0.00,0.00,0.00,72.93,175.19,35.02,95.00,13.72,2.55,0.99
12:46:08:8868,2200.00,1.00,2.34,1270.00,1280.00,1.96,45.00,25.49,5.25,0.00,0.00,0.00,0.00,82.71,180.45,38.74,95.00,13.72,2.55,0.97
12:46:09:4162,2280.00,1.00,0.39,1360.00,1360.00,36.47,45.00,29.80,3.00,0.00,0.00,0.00,0.00,95.49,191.73,46.09,95.00,13.72,2.81,0.97
12:46:09:9258,2400.00,1.00,-0.78,1460.00,1360.00,35.69,45.00,29.02,2.25,0.00,0.00,0.00,0.00,100.00,191.73,51.67,95.00,13.63,3.06,0.98
12:46:10:4371,2480.00,1.00,-1.56,1520.00,1200.00,21.57,45.00,26.67,3.00,0.00,0.00,0.00,0.00,100.75,191.73,54.72,95.00,13.72,3.06,0.99
12:46:10:9539,2600.00,1.00,-1.56,1370.00,1060.00,1.96,45.00,20.00,6.75,0.00,0.00,0.00,0.00,74.44,191.73,41.82,95.00,13.72,2.55,1.01
12:46:11:4476,2640.00,1.00,-0.39,1310.00,1170.00,1.96,44.00,20.78,17.25,0.00,0.00,0.00,0.00,73.68,191.73,39.99,95.00,13.72,2.30,0.98
12:46:11:9627,2720.00,1.00,-0.78,1390.00,1320.00,30.59,44.00,28.63,11.25,0.00,0.00,0.00,0.00,95.49,191.73,52.59,94.00,13.72,2.55,0.98
12:46:12:4659,2840.00,1.00,-0.39,1580.00,1360.00,10.59,45.00,26.27,7.50,0.00,0.00,0.00,0.00,102.26,191.73,64.91,94.00,13.63,3.06,0.98
12:46:12:9683,2920.00,1.00,-1.56,1580.00,1380.00,8.24,45.00,25.49,9.75,0.00,0.00,0.00,0.00,100.00,191.73,62.86,94.00,13.72,2.81,0.98
12:46:13:4854,3040.00,1.00,-0.78,1570.00,2550.00,27.45,44.00,26.27,10.50,0.00,0.00,0.00,0.00,102.26,191.73,65.18,94.00,13.72,2.81,0.90
12:46:13:9861,3160.00,0.80,-3.52,2320.00,2550.00,78.43,45.00,100.00,0.75,0.00,0.00,0.00,0.00,166.17,191.73,113.71,94.00,13.44,4.59,0.80
12:46:14:4982,3360.00,0.78,1.17,2550.00,2550.00,78.43,45.00,100.00,-0.75,0.00,0.00,0.00,0.00,191.73,191.73,156.86,94.00,13.63,7.40,0.76
12:46:15:0095,3640.00,0.77,0.78,2530.00,2550.00,78.43,45.00,100.00,0.75,0.00,0.00,0.00,0.00,191.73,191.73,150.08,94.00,13.54,7.91,0.74
12:46:15:5161,3840.00,0.76,-1.17,2530.00,2550.00,78.82,45.00,100.00,2.25,0.00,0.00,0.00,0.00,191.73,191.73,168.68,94.00,13.63,7.91,0.73
12:46:16:0256,4080.00,0.75,-2.34,2520.00,2550.00,80.00,46.00,100.00,3.00,0.00,0.00,0.00,0.00,191.73,191.73,176.29,94.00,13.63,7.91,0.73
12:46:16:5363,4280.00,0.73,-1.56,2520.00,2550.00,81.18,47.00,100.00,4.50,0.00,0.00,0.00,0.00,191.73,191.73,185.72,94.00,13.54,7.91,0.73
12:46:17:0385,4520.00,0.72,0.00,2510.00,2550.00,82.75,48.00,100.00,4.50,0.00,0.00,0.00,0.00,191.73,191.73,199.21,94.00,13.54,8.42,0.71
12:46:17:5463,4720.00,1.05,0.39,1590.00,300.00,1.96,48.00,7.84,11.25,0.00,0.00,0.00,0.00,15.04,191.73,47.23,94.00,13.82,2.55,1.99
12:46:18:0474,3960.00,1.05,0.00,1230.00,300.00,1.96,45.00,7.84,-3.00,0.00,0.00,0.00,0.00,16.54,191.73,6.16,94.00,13.72,0.00,1.99
12:46:18:5572,3080.00,1.00,0.00,1110.00,390.00,1.96,44.00,9.02,15.00,0.00,0.00,0.00,0.00,22.56,191.73,9.32,94.00,13.72,0.77,0.96
12:46:19:0691,3440.00,1.00,0.00,1090.00,380.00,1.96,44.00,11.37,15.00,0.00,0.00,0.00,0.00,24.06,191.73,16.75,94.00,13.63,1.28,0.96
12:46:19:5699,3280.00,1.05,0.00,1070.00,290.00,1.96,45.00,8.24,-3.00,0.00,0.00,0.00,0.00,15.79,191.73,7.79,94.00,13.82,0.00,1.99
12:46:20:0829,3320.00,1.05,0.00,1060.00,290.00,1.96,45.00,8.63,-3.00,0.00,0.00,0.00,0.00,16.54,191.73,10.71,94.00,13.82,0.00,1.99
12:46:20:5878,3280.00,1.05,0.00,1050.00,290.00,1.96,45.00,8.63,-3.00,0.00,0.00,0.00,0.00,16.54,191.73,10.90,94.00,13.82,0.00,1.99
12:46:21:0849,3200.00,1.05,0.00,1050.00,290.00,1.96,45.00,8.24,-3.00,0.00,0.00,0.00,0.00,16.54,191.73,11.17,94.00,13.72,0.00,1.99
12:46:21:5931,3120.00,1.05,0.00,1040.00,290.00,1.96,45.00,8.24,-3.00,0.00,0.00,0.00,0.00,16.54,191.73,10.21,94.00,13.72,0.00,1.99
12:46:22:0720,3080.00,1.05,0.00,1040.00,290.00,1.96,45.00,8.24,-3.00,0.00,0.00,0.00,0.00,15.79,190.98,10.32,94.00,13.72,0.00,1.99
12:46:22:5754,3040.00,1.05,0.00,1040.00,290.00,1.96,46.00,8.24,-3.00,0.00,0.00,0.00,0.00,15.79,190.98,9.84,94.00,13.72,0.00,1.99
12:46:23:0916,3040.00,1.05,0.00,1040.00,290.00,1.96,46.00,8.24,-3.00,0.00,0.00,0.00,0.00,15.79,190.98,9.54,94.00,13.82,0.00,1.99
12:46:23:5861,3040.00,1.05,0.00,1040.00,290.00,1.96,46.00,8.24,-3.00,0.00,0.00,0.00,0.00,15.79,190.98,10.16,94.00,13.82,0.00,1.99
12:46:24:0698,3040.00,1.05,0.00,1040.00,290.00,1.96,46.00,8.24,-3.00,0.00,0.00,0.00,0.00,15.79,190.98,9.65,94.00,13.72,0.00,1.99
12:46:24:5667,3000.00,1.05,0.00,1040.00,290.00,1.96,46.00,8.24,-3.00,0.00,0.00,0.00,0.00,15.79,190.98,9.70,94.00,13.72,0.00,1.99
