Time,Engine speed,Desired Lambda,02 Correction,Boost actual,Boost requested,Boost duty,Intake temp,TPS,Timing advance,Knock cyl 1,Knock cyl 2,Knock cyl 3,Knock cyl 4,Engine Load,Engine load spec.,Mass air flow,Coolant temp,Battery voltage,Injection time,Actual Lambda,Actual torque
12:40:43:9379,2800.00,1.00,-1.95,1050.00,660.00,1.96,48.00,12.55,18.75,0.00,0.00,0.00,0.00,31.58,170.68,17.98,94.00,13.72,1.28,1.02
12:40:44:4376,2800.00,1.00,0.39,1050.00,660.00,1.96,48.00,12.55,18.75,0.00,0.00,0.00,0.00,31.58,171.43,17.76,94.00,13.72,1.28,1.00
12:40:44:9120,2800.00,1.00,0.78,1060.00,670.00,1.96,48.00,12.55,18.75,0.00,0.00,0.00,0.00,31.58,170.68,17.87,94.00,13.82,1.28,0.98
12:40:45:4156,2800.00,1.00,1.17,1060.00,730.00,1.96,48.00,12.55,18.75,0.00,0.00,0.00,0.00,31.58,170.68,18.48,94.00,13.72,1.28,0.98
12:40:45:9133,2840.00,1.00,1.95,1070.00,610.00,1.96,48.00,13.73,19.50,0.00,0.00,0.00,0.00,34.59,163.91,20.17,94.00,13.72,1.28,1.01
12:40:46:4071,2840.00,1.00,2.73,1060.00,410.00,1.96,48.00,9.41,0.75,0.00,0.00,0.00,0.00,24.81,184.21,13.10,94.00,13.72,1.28,0.97
12:40:46:9151,2800.00,1.00,-2.73,1050.00,290.00,1.96,48.00,8.24,-5.25,0.00,0.00,0.00,0.00,19.55,191.73,11.96,94.00,13.72,1.02,0.90
12:40:47:3773,2800.00,1.00,-7.03,1030.00,410.00,1.96,48.00,9.80,-4.50,0.00,0.00,0.00,0.00,24.81,191.73,9.76,94.00,13.82,1.02,1.03
12:40:47:8970,2800.00,1.00,1.95,1030.00,470.00,1.96,48.00,10.59,3.00,0.00,0.00,0.00,0.00,27.07,191.73,13.89,94.00,13.82,1.28,1.05
12:40:48:3969,2760.00,1.00,2.34,1040.00,670.00,1.96,47.00,13.33,4.50,0.00,0.00,0.00,0.00,34.59,187.22,18.03,94.00,13.82,1.28,0.99
12:40:48:8965,2800.00,1.00,1.17,1060.00,820.00,1.96,47.00,14.51,13.50,0.00,0.00,0.00,0.00,36.09,169.17,21.89,94.00,13.82,1.28,1.02
12:40:49:4123,2840.00,1.00,4.30,1090.00,850.00,1.96,47.00,16.08,18.75,0.00,0.00,0.00,0.00,40.60,165.41,24.86,94.00,13.82,1.53,0.99
12:40:49:9185,2880.00,1.00,3.13,1120.00,1030.00,1.96,47.00,18.04,16.50,0.00,0.00,0.00,0.00,46.62,165.41,27.75,94.00,13.72,1.53,1.01
12:40:50:4020,2920.00,1.00,7.03,1230.00,1230.00,1.96,46.00,26.67,10.50,0.00,0.00,0.00,0.00,68.42,177.44,42.34,94.00,13.72,2.04,0.98
12:40:50:9064,3040.00,1.00,6.64,1620.00,2490.00,96.47,46.00,45.10,6.75,0.00,0.00,0.00,0.00,112.03,191.73,70.32,94.00,13.72,3.06,1.00
12:40:51:4078,3200.00,1.00,7.81,2550.00,2550.00,96.47,47.00,100.00,-1.50,0.00,0.00,0.00,0.00,191.73,191.73,131.79,94.00,13.72,5.10,0.98
12:40:51:9055,3480.00,0.78,8.20,2550.00,2550.00,96.47,47.00,100.00,-0.75,0.00,0.00,0.00,0.00,191.73,191.73,186.59,94.00,13.72,6.89,0.84
12:40:52:4127,3800.00,0.73,17.97,2550.00,2550.00,96.47,48.00,100.00,1.50,-2.25,-2.25,0.00,-2.25,191.73,191.73,200.55,94.00,13.72,10.97,0.76
12:40:52:9069,4120.00,0.72,25.00,2550.00,2550.00,96.47,48.00,100.00,0.75,-2.25,-2.25,-2.25,-2.25,191.73,191.73,210.40,93.00,13.63,15.05,0.78
12:40:53:4242,4440.00,0.72,25.00,2550.00,1490.00,96.47,48.00,100.00,2.25,0.00,0.00,0.00,0.00,191.73,191.73,218.08,93.00,13.63,13.77,0.78
12:40:53:9153,4480.00,1.05,24.22,1590.00,310.00,1.96,48.00,7.06,12.75,0.00,0.00,0.00,0.00,15.79,186.47,10.32,93.00,13.82,1.02,1.96
12:40:54:4114,4560.00,1.05,0.00,1230.00,300.00,1.96,44.00,9.41,12.00,0.00,0.00,0.00,0.00,16.54,191.73,3.90,93.00,13.72,0.00,1.99
12:40:54:9227,4480.00,1.05,0.00,1130.00,310.00,1.96,42.00,10.59,-1.50,0.00,0.00,0.00,0.00,16.54,186.47,14.14,93.00,13.72,0.00,1.99
12:40:55:4028,4400.00,1.05,0.00,1100.00,310.00,1.96,42.00,10.59,-1.50,0.00,0.00,0.00,0.00,16.54,187.22,6.62,93.00,13.82,0.00,1.99
12:40:55:9119,4280.00,1.05,0.00,1090.00,310.00,1.96,43.00,10.59,-1.50,0.00,0.00,0.00,0.00,16.54,187.97,15.42,93.00,13.72,0.00,1.99
12:40:56:4192,4200.00,1.05,0.00,1080.00,300.00,1.96,43.00,10.59,-2.25,0.00,0.00,0.00,0.00,16.54,188.72,14.54,93.00,13.82,0.00,1.99
12:40:56:9154,4120.00,1.05,0.00,1070.00,300.00,1.96,44.00,10.20,-2.25,0.00,0.00,0.00,0.00,16.54,189.47,14.57,93.00,13.72,0.00,1.99
12:40:57:4486,4040.00,1.05,0.00,1070.00,300.00,1.96,44.00,10.20,-2.25,0.00,0.00,0.00,0.00,16.54,190.23,14.17,93.00,13.82,0.00,1.99
