Time,Engine speed,Desired Lambda,02 Correction,Boost actual,Boost requested,Boost duty,Intake temp,TPS,Timing advance,Knock cyl 1,Knock cyl 2,Knock cyl 3,Knock cyl 4,Engine Load,Engine load spec.,Mass air flow,Coolant temp,Battery voltage,Injection time,Actual Lambda,Actual torque
09:31:54:9783,1880.00,0.88,0.00,0.15,-10.59,1.96,17.00,5.88,5.25,0.00,0.00,0.00,0.00,15.04,124.81,6.16,93.00,14.19,1.02,0.99
09:31:55:5472,1840.00,0.89,0.00,0.15,-10.59,1.96,17.00,5.49,9.75,0.00,0.00,0.00,0.00,15.04,124.06,6.13,93.00,14.19,1.02,0.91
09:31:56:0981,1800.00,0.89,1.17,0.15,-10.59,1.96,17.00,5.49,-6.00,0.00,0.00,0.00,0.00,15.79,121.80,6.13,93.00,14.19,1.02,0.88
09:31:56:6050,1760.00,0.89,0.78,0.15,-10.59,1.96,17.00,5.49,-7.50,0.00,0.00,0.00,0.00,15.04,121.05,5.88,93.00,14.10,1.02,0.88
09:31:57:1565,1760.00,1.05,0.00,0.15,-10.59,1.96,17.00,5.49,-8.25,0.00,0.00,0.00,0.00,15.04,117.29,5.77,93.00,14.19,0.77,1.17
09:31:57:6752,1600.00,1.05,0.00,0.15,-10.73,1.96,17.00,4.71,-8.25,0.00,0.00,0.00,0.00,15.04,112.03,5.51,93.00,14.19,0.00,1.99
09:31:58:1976,1520.00,0.88,0.00,0.15,-10.59,1.96,17.00,4.31,-7.50,0.00,0.00,0.00,0.00,14.29,109.02,4.88,93.00,14.19,0.00,1.99
09:31:58:7471,1480.00,0.88,0.00,0.00,-6.82,1.96,17.00,5.88,-0.75,0.00,0.00,0.00,0.00,23.31,108.27,5.65,93.00,14.19,1.28,0.91
09:31:59:2846,1480.00,0.89,0.00,0.29,-2.03,1.96,17.00,13.33,-9.75,0.00,0.00,0.00,0.00,54.89,111.28,15.85,93.00,14.29,2.55,0.92
09:31:59:8192,1640.00,0.93,0.78,1.45,0.29,1.96,17.00,18.04,-6.00,0.00,0.00,0.00,0.00,66.92,116.54,24.72,94.00,14.19,2.81,0.89
09:32:00:3548,1760.00,0.98,0.39,2.47,1.60,1.96,17.00,20.00,0.75,0.00,0.00,0.00,0.00,72.93,124.81,28.78,94.00,14.19,2.55,0.94
09:32:00:8749,1960.00,1.00,-1.95,2.76,1.60,1.96,17.00,20.39,9.75,0.00,0.00,0.00,0.00,71.43,137.59,30.96,94.00,14.19,2.30,0.98
09:32:01:3946,2200.00,1.00,0.00,2.90,1.60,1.96,16.00,21.18,10.50,0.00,0.00,0.00,0.00,69.92,150.38,33.33,94.00,14.19,2.30,1.03
09:32:01:9462,2400.00,1.00,1.56,3.19,1.60,1.96,16.00,21.96,11.25,0.00,0.00,0.00,0.00,70.68,157.14,36.07,94.00,14.29,2.30,0.98
