Time,Engine speed,Desired Lambda,02 Correction,Boost actual,Boost requested,Boost duty,Intake temp,TPS,Timing advance,Knock cyl 1,Knock cyl 2,Knock cyl 3,Knock cyl 4,Engine Load,Engine load spec.,Mass air flow,Coolant temp,Battery voltage,Injection time,Actual Lambda,Actual torque
17:55:33:8657,3400.00,1.05,0.00,1.16,-10.30,1.96,32.00,9.02,-3.00,0.00,0.00,0.00,0.00,16.54,180.45,11.85,102.00,13.82,0.00,1.99
17:55:34:4126,3320.00,1.05,0.00,1.02,-10.30,1.96,32.00,9.02,-3.00,0.00,0.00,0.00,0.00,16.54,181.95,11.63,102.00,13.91,0.00,1.99
17:55:34:9439,3280.00,1.05,0.00,1.02,-10.30,1.96,32.00,8.63,-3.00,0.00,0.00,0.00,0.00,16.54,183.46,11.79,102.00,13.82,0.00,1.99
17:55:35:5064,3200.00,1.05,0.00,1.02,-10.30,1.96,32.00,8.63,-3.00,0.00,0.00,0.00,0.00,16.54,184.96,11.43,102.00,13.82,0.00,1.99
17:55:36:0376,3120.00,0.88,0.00,0.87,-10.30,1.96,32.00,8.24,-3.00,0.00,0.00,0.00,0.00,16.54,186.47,11.12,102.00,13.82,0.00,1.99
17:55:36:5532,3080.00,0.88,0.00,0.73,-8.85,1.96,32.00,9.02,5.25,0.00,0.00,0.00,0.00,19.55,187.22,10.57,101.00,13.82,1.02,0.98
17:55:37:1157,3000.00,0.88,5.86,1.16,-9.86,1.96,32.00,12.16,-2.25,0.00,0.00,0.00,0.00,22.56,187.97,22.55,101.00,13.82,1.79,0.88
17:55:37:6626,2960.00,0.88,0.78,0.87,-10.30,1.96,32.00,8.24,4.50,0.00,0.00,0.00,0.00,15.79,187.97,10.29,101.00,13.82,1.02,0.88
17:55:38:1939,2920.00,0.88,1.17,0.73,-10.30,1.96,32.00,8.24,-2.25,0.00,0.00,0.00,0.00,16.54,187.22,10.24,101.00,13.82,1.02,0.87
17:55:38:7563,2880.00,0.88,0.00,0.58,-9.86,1.96,32.00,8.24,3.00,0.00,0.00,0.00,0.00,18.05,187.22,10.13,101.00,13.82,1.02,0.87
17:55:39:2876,2800.00,0.88,-0.78,0.58,-10.44,1.96,32.00,8.63,6.75,0.00,0.00,0.00,0.00,17.29,185.71,11.25,101.00,13.82,1.28,0.85
17:55:39:8032,2760.00,0.88,-2.34,0.44,-10.44,1.96,32.00,7.84,-0.75,0.00,0.00,0.00,0.00,16.54,184.96,9.87,101.00,13.82,1.02,0.88
17:55:40:3657,2720.00,0.88,-1.56,0.44,-10.30,1.96,33.00,7.45,-3.75,0.00,0.00,0.00,0.00,15.79,184.21,9.21,101.00,13.82,1.02,0.87
17:55:40:9126,2680.00,0.88,-2.34,0.44,-10.30,1.96,33.00,7.45,3.75,0.00,0.00,0.00,0.00,15.79,184.21,8.23,100.00,13.82,1.02,0.88
17:55:41:4595,2600.00,0.98,-1.95,0.00,1.45,1.96,33.00,9.41,5.25,0.00,0.00,0.00,0.00,33.08,182.71,10.57,100.00,13.72,1.28,0.91
17:55:42:0220,2560.00,1.00,0.39,5.37,10.44,96.47,33.00,36.47,-3.00,0.00,0.00,0.00,0.00,100.00,183.46,51.40,100.00,13.82,3.57,1.04
17:55:42:5845,2640.00,1.00,4.69,11.75,16.10,96.47,32.00,91.37,3.00,0.00,0.00,0.00,0.00,135.34,184.96,79.39,100.00,13.82,4.85,0.98
17:55:43:1314,2800.00,0.95,5.47,14.79,17.11,96.47,32.00,100.00,-0.75,0.00,0.00,0.00,0.00,154.14,187.22,105.24,99.00,13.63,5.61,0.97
17:55:43:6782,3000.00,0.90,5.47,13.78,15.81,81.96,31.00,100.00,0.75,0.00,0.00,0.00,0.00,154.14,187.22,98.55,99.00,13.72,6.12,0.89
17:55:44:2252,3160.00,0.81,4.30,16.39,16.97,86.27,31.00,100.00,0.75,0.00,0.00,0.00,0.00,163.91,183.46,110.37,99.00,13.82,6.12,0.80
17:55:44:7564,3360.00,0.80,2.34,16.53,16.97,88.63,30.00,100.00,0.75,0.00,0.00,0.00,0.00,169.17,178.95,120.41,99.00,13.63,6.63,0.79
17:55:45:3033,3520.00,0.80,1.95,16.53,16.68,90.98,30.00,100.00,1.50,0.00,0.00,0.00,0.00,168.42,178.20,126.86,99.00,13.63,6.89,0.79
