Time,Engine speed,Desired Lambda,02 Correction,Boost actual,Boost requested,Boost duty,Intake temp,TPS,Timing advance,Knock cyl 1,Knock cyl 2,Knock cyl 3,Knock cyl 4,Engine Load,Engine load spec.,Mass air flow,Coolant temp,Battery voltage,Injection time,Actual Lambda,Actual torque
19:29:39:9279,3720.00,1.00,-1.56,3.19,-3.48,1.96,22.00,21.18,36.75,0.00,0.00,0.00,0.00,52.63,187.22,43.84,93.00,13.82,1.79,0.97
19:29:40:4828,3840.00,1.00,1.95,2.76,-3.92,1.96,22.00,16.86,39.00,0.00,0.00,0.00,0.00,37.59,187.22,31.24,93.00,13.82,1.28,0.95
19:29:41:0536,3880.00,1.00,4.69,2.76,-3.19,1.96,22.00,17.25,21.75,0.00,0.00,0.00,0.00,37.59,168.42,31.10,93.00,13.82,1.28,0.95
19:29:41:6020,3920.00,1.00,-1.95,2.90,-3.05,1.96,23.00,17.25,21.75,0.00,0.00,0.00,0.00,36.84,167.67,31.58,93.00,13.91,1.28,1.02
19:29:42:1730,4000.00,1.00,4.30,2.90,-3.05,1.96,23.00,17.65,22.50,0.00,0.00,0.00,0.00,37.59,166.92,31.99,93.00,13.91,1.28,0.96
19:29:42:7212,4040.00,1.00,-1.95,1.74,-9.72,1.96,23.00,9.02,-3.00,0.00,0.00,0.00,0.00,18.05,186.47,9.84,93.00,13.91,0.77,0.99
19:29:43:2918,3520.00,1.00,-5.08,1.02,-8.99,1.96,23.00,9.02,-3.75,0.00,0.00,0.00,0.00,16.54,184.96,11.52,93.00,13.91,0.77,1.02
19:29:43:8625,3000.00,1.00,-4.30,1.89,0.73,1.96,24.00,20.00,13.50,0.00,0.00,0.00,0.00,60.90,183.46,31.66,93.00,13.91,2.04,0.95
19:29:44:4109,2680.00,1.00,1.56,3.19,1.31,1.96,24.00,23.53,19.50,0.00,0.00,0.00,0.00,73.68,182.71,44.32,93.00,13.91,2.81,1.05
19:29:44:9815,2760.00,1.00,-3.13,3.19,0.58,1.96,23.00,23.92,24.00,0.00,0.00,0.00,0.00,67.67,183.46,43.37,93.00,13.82,2.55,0.98
19:29:45:5298,2880.00,1.00,3.13,3.05,0.73,1.96,22.00,21.96,28.50,0.00,0.00,0.00,0.00,64.66,183.46,39.51,93.00,13.91,2.30,1.01
19:29:46:0999,2960.00,1.00,-3.13,3.05,2.18,1.96,22.00,25.88,25.50,0.00,0.00,0.00,0.00,79.70,184.21,44.00,93.00,13.82,2.04,0.97
19:29:46:6331,3080.00,1.00,1.17,3.34,2.47,1.96,22.00,29.02,21.00,0.00,0.00,0.00,0.00,83.46,184.21,56.14,93.00,13.82,2.81,1.01
19:29:47:2199,3200.00,1.00,-0.39,3.34,2.32,1.96,21.00,30.59,21.00,0.00,0.00,0.00,0.00,86.47,184.96,59.78,93.00,13.91,2.81,0.98
19:29:47:7754,3320.00,1.00,0.00,3.34,2.32,1.96,21.00,32.94,21.75,0.00,0.00,0.00,0.00,89.47,184.96,63.33,93.00,13.72,2.81,0.98
19:29:48:3398,3440.00,1.00,2.34,3.48,1.31,1.96,21.00,33.73,23.25,0.00,0.00,0.00,0.00,89.47,185.71,66.97,93.00,13.91,2.81,1.00
19:29:48:9109,3560.00,1.00,-1.17,3.34,1.02,1.96,20.00,28.63,27.75,0.00,0.00,0.00,0.00,77.44,186.47,60.39,93.00,13.72,2.55,0.98
19:29:49:4598,3680.00,1.00,1.95,3.05,-9.72,1.96,20.00,23.53,30.00,0.00,0.00,0.00,0.00,34.59,186.47,61.97,93.00,13.82,2.55,0.98
19:29:50:0153,3520.00,1.00,-8.59,1.16,-10.44,1.96,20.00,8.63,-3.75,0.00,0.00,0.00,0.00,17.29,184.96,10.82,93.00,13.82,0.51,1.08
19:29:50:5863,3120.00,1.00,-2.73,0.73,-5.22,1.96,21.00,8.24,10.50,0.00,0.00,0.00,0.00,29.32,184.21,10.43,93.00,13.91,0.77,0.98
19:29:51:1508,2880.00,1.00,3.13,2.61,6.38,1.96,21.00,23.53,11.25,0.00,0.00,0.00,0.00,75.19,183.46,38.55,93.00,13.91,2.30,1.02
19:29:51:6907,2800.00,0.91,-1.56,10.59,14.50,96.47,22.00,100.00,9.00,0.00,0.00,0.00,0.00,131.58,183.46,81.92,93.00,13.82,3.83,0.94
19:29:52:2925,2920.00,0.84,0.39,15.08,15.66,71.76,23.00,100.00,2.25,0.00,0.00,0.00,0.00,160.90,184.21,93.63,93.00,13.72,5.61,0.85
